--------- beginning of main
01-06 15:26:17.532  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1386.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5586467, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=938320378 }
01-06 15:26:46.943  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=878.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5615879, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=477082573 }
01-06 15:26:46.954  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=877.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5615889, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=862974010 }
01-06 15:26:46.964  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=876.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5615899, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=186355913 }
01-06 15:26:46.974  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=876.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5615909, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=542949498 }
01-06 15:26:46.988  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=875.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5615923, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=488333667 }
01-06 15:26:46.995  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=874.0, y[0]=157.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5615930, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=479626831 }
01-06 15:26:46.995  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_DOWN(1), actionButton=0, id[0]=0, x[0]=874.0, y[0]=157.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1448.0, y[1]=84.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5615930, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=526382609 }
01-06 15:26:47.005  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=872.0, y[0]=156.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1447.0, y[1]=84.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5615941, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=17451593 }
01-06 15:26:47.015  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=869.0, y[0]=155.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1442.0, y[1]=82.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5615951, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=141700110 }
01-06 15:26:47.034  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=865.0, y[0]=154.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1437.0, y[1]=81.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5615970, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=11280893 }
01-06 15:26:47.046  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=835.0, y[0]=148.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1395.0, y[1]=66.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5615981, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=434477132 }
01-06 15:26:47.057  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=820.0, y[0]=148.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1370.0, y[1]=65.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5615992, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=681900253 }
01-06 15:26:47.067  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=806.0, y[0]=149.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1348.0, y[1]=65.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5616002, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=55852014 }
01-06 15:26:47.081  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=783.0, y[0]=149.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1329.0, y[1]=65.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5616016, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=751089462 }
01-06 15:26:47.088  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=758.0, y[0]=144.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1213.0, y[1]=68.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5616023, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=665446454 }
01-06 15:26:47.097  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_UP(1), actionButton=0, id[0]=0, x[0]=728.0, y[0]=134.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=1213.0, y[1]=68.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5616032, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=868984883 }
01-06 15:26:47.098  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=728.0, y[0]=134.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616032, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=638155528 }
01-06 15:26:47.107  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=728.0, y[0]=134.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616042, downTime=5615797, deviceId=4, source=0x300008, displayId=-1, eventId=841646206 }
01-06 15:26:47.138  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=719.0, y[0]=79.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616073, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=774920374 }
01-06 15:26:47.148  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=706.0, y[0]=79.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616083, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=742253798 }
01-06 15:26:47.158  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=70.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616093, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=687157681 }
01-06 15:26:47.173  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=60.0, y[0]=91.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616108, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=246927180 }
01-06 15:26:47.174  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_DOWN(1), actionButton=0, id[0]=0, x[0]=60.0, y[0]=91.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=511.0, y[1]=76.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5616108, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=902359609 }
01-06 15:26:47.178  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_UP(0), actionButton=0, id[0]=0, x[0]=60.0, y[0]=91.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=511.0, y[1]=76.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5616113, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=838181960 }
01-06 15:26:47.179  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_UP, actionButton=0, id[0]=1, x[0]=511.0, y[0]=76.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616113, downTime=5616073, deviceId=4, source=0x300008, displayId=-1, eventId=536845680 }
01-06 15:26:47.189  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=355.0, y[0]=76.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616125, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=694948889 }
01-06 15:26:47.199  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=299.0, y[0]=68.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616134, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=664798075 }
01-06 15:26:47.218  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=282.0, y[0]=70.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616153, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=868167408 }
01-06 15:26:47.229  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=99.0, y[0]=72.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616165, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=3028660 }
01-06 15:26:47.240  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=93.0, y[0]=72.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616175, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=313841193 }
01-06 15:26:47.250  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=83.0, y[0]=72.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616185, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=47932237 }
01-06 15:26:47.266  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=64.0, y[0]=67.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616201, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=461711828 }
01-06 15:26:47.270  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=40.0, y[0]=67.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616206, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=103500638 }
01-06 15:26:47.280  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=40.0, y[0]=67.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5616215, downTime=5616125, deviceId=4, source=0x300008, displayId=-1, eventId=212737918 }
01-06 15:26:48.473  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=563.0, y[0]=157.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617407, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=253267912 }
01-06 15:26:48.482  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=570.0, y[0]=163.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617417, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=948138372 }
01-06 15:26:48.492  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=576.0, y[0]=168.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617427, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=718219080 }
01-06 15:26:48.506  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=582.0, y[0]=172.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617442, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=1040662973 }
01-06 15:26:48.513  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=593.0, y[0]=171.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617448, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=733545646 }
01-06 15:26:48.523  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=602.0, y[0]=169.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617458, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=37775591 }
01-06 15:26:48.533  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=616.0, y[0]=173.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617468, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=1040932541 }
01-06 15:26:48.552  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=685.0, y[0]=168.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5617487, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=203614722 }
01-06 15:26:48.552  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_POINTER_DOWN(1), actionButton=0, id[0]=0, x[0]=685.0, y[0]=168.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=38.0, y[1]=252.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5617487, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=379389547 }
01-06 15:26:48.564  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=724.0, y[0]=182.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=58.0, y[1]=249.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5617499, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=2216991 }
01-06 15:26:48.574  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=745.0, y[0]=188.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=74.0, y[1]=247.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5617510, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=525477938 }
01-06 15:26:48.585  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=768.0, y[0]=200.0, toolType[0]=TOOL_TYPE_FINGER, id[1]=1, x[1]=97.0, y[1]=251.0, toolType[1]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=2, historySize=0, eventTime=5617520, downTime=5617407, deviceId=4, source=0x300008, displayId=-1, eventId=782650539 }
